date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:15:27	23168/23168	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:25%20GMT	https://www.ipcuk.events/profile/Annemarie-Brookman	/var/www/html/www.ipcuk.events/profile/Annemarie-Brookman/index.html	(from https://www.ipcuk.events/presentation/Lessons%20from-peri-urban-organic-permaculture-farm)
16:15:28	25353/25353	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:26%20GMT	https://www.ipcuk.events/node/244	/var/www/html/www.ipcuk.events/node/244/index.html	(from https://www.ipcuk.events/presentation/From%20Rainbow%20Valley%20Farm%20to%20the%20Village)
16:15:29	22926/22926	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:27%20GMT	https://www.ipcuk.events/profile/Trish-Allen	/var/www/html/www.ipcuk.events/profile/Trish-Allen/index.html	(from https://www.ipcuk.events/presentation/From%20Rainbow%20Valley%20Farm%20to%20the%20Village)
16:15:30	26380/26380	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:28%20GMT	https://www.ipcuk.events/node/240	/var/www/html/www.ipcuk.events/node/240/index.html	(from https://www.ipcuk.events/presentation/Permaculture-Timor-Leste-Theory-technique-skills-toolkit)
16:15:31	23108/23108	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:29%20GMT	https://www.ipcuk.events/profile/Herminia-Pinto	/var/www/html/www.ipcuk.events/profile/Herminia-Pinto/index.html	(from https://www.ipcuk.events/presentation/Permaculture-Timor-Leste-Theory-technique-skills-toolkit)
16:15:32	22752/22752	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:30%20GMT	https://www.ipcuk.events/profile/Ego-Lemos	/var/www/html/www.ipcuk.events/profile/Ego-Lemos/index.html	(from https://www.ipcuk.events/presentation/Permaculture-Timor-Leste-Theory-technique-skills-toolkit)
16:15:33	25554/25554	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:31%20GMT	https://www.ipcuk.events/node/237	/var/www/html/www.ipcuk.events/node/237/index.html	(from https://www.ipcuk.events/presentation/Permaculture-Timor-Leste-Impact-Subsistence-Farming)
16:15:34	22698/22698	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:32%20GMT	https://www.ipcuk.events/profile/Andrew-Mahar	/var/www/html/www.ipcuk.events/profile/Andrew-Mahar/index.html	(from https://www.ipcuk.events/presentation/Permaculture-Timor-Leste-Impact-Subsistence-Farming)
16:15:35	22560/22560	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2002%20Mar%202022%2016:15:33%20GMT	https://www.ipcuk.events/taxonomy/term/28/feed	/var/www/html/www.ipcuk.events/taxonomy/term/28/feed/index.html	(from https://www.ipcuk.events/conference/smallholder-farming-in-Europe)
16:15:36	28106/28106	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:34%20GMT	https://www.ipcuk.events/taxonomy/term/28	/var/www/html/www.ipcuk.events/taxonomy/term/28/index.html	(from https://www.ipcuk.events/conference/smallholder-farming-in-Europe)
16:15:37	25335/25335	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:35%20GMT	https://www.ipcuk.events/node/344	/var/www/html/www.ipcuk.events/node/344/index.html	(from https://www.ipcuk.events/presentation/A-Matter-of-Scale)
16:15:38	22983/22983	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:36%20GMT	https://www.ipcuk.events/profile/Rebecca-Laughton	/var/www/html/www.ipcuk.events/profile/Rebecca-Laughton/index.html	(from https://www.ipcuk.events/presentation/A-Matter-of-Scale)
16:15:39	26448/26448	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:37%20GMT	https://www.ipcuk.events/node/243	/var/www/html/www.ipcuk.events/node/243/index.html	(from https://www.ipcuk.events/presentation/Arctic-Permaculture-Case-study-Iceland)
16:15:40	22967/22967	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:38%20GMT	https://www.ipcuk.events/profile/Paulo-Bessa	/var/www/html/www.ipcuk.events/profile/Paulo-Bessa/index.html	(from https://www.ipcuk.events/presentation/Arctic-Permaculture-Case-study-Iceland)
16:15:41	25944/25944	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:39%20GMT	https://www.ipcuk.events/node/242	/var/www/html/www.ipcuk.events/node/242/index.html	(from https://www.ipcuk.events/presentation/Permaculture-Portugal-Socio-technological-niches-grassroots)
16:15:42	23087/23087	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:40%20GMT	https://www.ipcuk.events/profile/Hugo-Oliveira	/var/www/html/www.ipcuk.events/profile/Hugo-Oliveira/index.html	(from https://www.ipcuk.events/presentation/Permaculture-Portugal-Socio-technological-niches-grassroots)
16:15:44	31449/31449	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2002%20Mar%202022%2016:15:41%20GMT	https://www.ipcuk.events/taxonomy/term/30/feed	/var/www/html/www.ipcuk.events/taxonomy/term/30/feed/index.html	(from https://www.ipcuk.events/conference/water)
16:15:44	30874/30874	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:42%20GMT	https://www.ipcuk.events/taxonomy/term/30	/var/www/html/www.ipcuk.events/taxonomy/term/30/index.html	(from https://www.ipcuk.events/conference/water)
16:15:44	25207/25207	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:43%20GMT	https://www.ipcuk.events/node/345	/var/www/html/www.ipcuk.events/node/345/index.html	(from https://www.ipcuk.events/presentation/A-Paradise-called-Mariz%c3%a1)
16:15:46	23336/23336	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:44%20GMT	https://www.ipcuk.events/profile/Marsha-Hanzi	/var/www/html/www.ipcuk.events/profile/Marsha-Hanzi/index.html	(from https://www.ipcuk.events/presentation/A-Paradise-called-Mariz%c3%a1)
16:15:47	26249/26249	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:45%20GMT	https://www.ipcuk.events/node/268	/var/www/html/www.ipcuk.events/node/268/index.html	(from https://www.ipcuk.events/presentation/Closed-Loop-Aquaponics-Applied-Permaculture)
16:15:48	23201/23201	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:46%20GMT	https://www.ipcuk.events/profile/Jay-Markert	/var/www/html/www.ipcuk.events/profile/Jay-Markert/index.html	(from https://www.ipcuk.events/presentation/Closed-Loop-Aquaponics-Applied-Permaculture)
16:15:49	26415/26415	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:47%20GMT	https://www.ipcuk.events/node/267	/var/www/html/www.ipcuk.events/node/267/index.html	(from https://www.ipcuk.events/presentation/Community-Drought-Solutions)
16:15:50	24084/24084	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:48%20GMT	https://www.ipcuk.events/profile/Jeremiah-Kidd	/var/www/html/www.ipcuk.events/profile/Jeremiah-Kidd/index.html	(from https://www.ipcuk.events/presentation/Community-Drought-Solutions)
16:15:50	19121/19121	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:49%20GMT	https://www.ipcuk.events/file/71	/var/www/html/www.ipcuk.events/file/71/index.html	(from https://www.ipcuk.events/presentation/Community-Drought-Solutions)
16:15:51	189657/189657	---M--	200	added ('OK')	image/jpeg	etag:%22551abc1a-2e4d9%22	https://www.ipcuk.events/sites/default/files/Jeremiah%20Kidd.jpg	/var/www/html/www.ipcuk.events/sites/default/files/Jeremiah%20Kidd/index.jpg	(from https://www.ipcuk.events/presentation/Community-Drought-Solutions)
16:15:53	26100/26100	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:51%20GMT	https://www.ipcuk.events/node/266	/var/www/html/www.ipcuk.events/node/266/index.html	(from https://www.ipcuk.events/presentation/Case-studies-of-real-world-functional-landscapes)
16:15:54	22521/22521	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:52%20GMT	https://www.ipcuk.events/profile/Jay-Abrahams	/var/www/html/www.ipcuk.events/profile/Jay-Abrahams/index.html	(from https://www.ipcuk.events/presentation/Case-studies-of-real-world-functional-landscapes)
16:15:55	28315/28315	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2002%20Mar%202022%2016:15:53%20GMT	https://www.ipcuk.events/taxonomy/term/31/feed	/var/www/html/www.ipcuk.events/taxonomy/term/31/feed/index.html	(from https://www.ipcuk.events/conference/children-and-schools)
16:15:57	28364/28364	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:54%20GMT	https://www.ipcuk.events/taxonomy/term/31	/var/www/html/www.ipcuk.events/taxonomy/term/31/index.html	(from https://www.ipcuk.events/conference/children-and-schools)
16:15:57	27095/27095	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:55%20GMT	https://www.ipcuk.events/node/292	/var/www/html/www.ipcuk.events/node/292/index.html	(from https://www.ipcuk.events/presentation/Designing-our-Global-Education-Systems-using-Permaculture-Principles)
16:15:57	24044/24044	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:56%20GMT	https://www.ipcuk.events/Robin-Clayfield	/var/www/html/www.ipcuk.events/Robin-Clayfield/index.html	(from https://www.ipcuk.events/presentation/Designing-our-Global-Education-Systems-using-Permaculture-Principles)
16:15:58	19137/19137	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:57%20GMT	https://www.ipcuk.events/file/100	/var/www/html/www.ipcuk.events/file/100/index.html	(from https://www.ipcuk.events/presentation/Designing-our-Global-Education-Systems-using-Permaculture-Principles)
16:16:01	27995/27995	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:15:59%20GMT	https://www.ipcuk.events/node/291	/var/www/html/www.ipcuk.events/node/291/index.html	(from https://www.ipcuk.events/presentation/Permaculture-your-School-and-Transform-your-Town)
16:16:01	787808/787808	---M--	200	added ('OK')	image/jpeg	etag:%2255a39659-c0560%22	https://www.ipcuk.events/sites/default/files/Robin%20Clayfield.jpg	/var/www/html/www.ipcuk.events/sites/default/files/Robin%20Clayfield/index.jpg	(from https://www.ipcuk.events/presentation/Designing-our-Global-Education-Systems-using-Permaculture-Principles)
16:16:02	25299/25299	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:00%20GMT	https://www.ipcuk.events/profile/Robina-McCurdy	/var/www/html/www.ipcuk.events/profile/Robina-McCurdy/index.html	(from https://www.ipcuk.events/presentation/Permaculture-your-School-and-Transform-your-Town)
16:16:02	19116/19116	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:01%20GMT	https://www.ipcuk.events/file/151	/var/www/html/www.ipcuk.events/file/151/index.html	(from https://www.ipcuk.events/presentation/Permaculture-your-School-and-Transform-your-Town)
16:16:03	166492/166492	---M--	200	added ('OK')	image/jpeg	etag:%2255c0d2c4-28a5c%22	https://www.ipcuk.events/sites/default/files/Robina4.JPG	/var/www/html/www.ipcuk.events/sites/default/files/Robina4/index.jpg	(from https://www.ipcuk.events/presentation/Permaculture-your-School-and-Transform-your-Town)
16:16:05	26668/26668	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:03%20GMT	https://www.ipcuk.events/node/290	/var/www/html/www.ipcuk.events/node/290/index.html	(from https://www.ipcuk.events/presentation/Permaculture-Children-Future-City-Model)
16:16:06	23811/23811	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:04%20GMT	https://www.ipcuk.events/profile/Marcia-Amidon	/var/www/html/www.ipcuk.events/profile/Marcia-Amidon/index.html	(from https://www.ipcuk.events/presentation/Permaculture-Children-Future-City-Model)
16:16:06	93178/93178	---M--	200	added ('OK')	image/jpeg	etag:%2255c0d12e-16bfa%22	https://www.ipcuk.events/sites/default/files/M%20Lusted%20October%202013.jpg	/var/www/html/www.ipcuk.events/sites/default/files/M%20Lusted%20October%202013/index.jpg	(from https://www.ipcuk.events/presentation/Permaculture-Children-Future-City-Model)
16:16:06	19149/19149	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:05%20GMT	https://www.ipcuk.events/file/149	/var/www/html/www.ipcuk.events/file/149/index.html	(from https://www.ipcuk.events/presentation/Permaculture-Children-Future-City-Model)
16:16:09	25770/25770	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2002%20Mar%202022%2016:16:07%20GMT	https://www.ipcuk.events/taxonomy/term/32/feed	/var/www/html/www.ipcuk.events/taxonomy/term/32/feed/index.html	(from https://www.ipcuk.events/conference/climate-change)
16:16:10	27936/27936	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:08%20GMT	https://www.ipcuk.events/taxonomy/term/32	/var/www/html/www.ipcuk.events/taxonomy/term/32/index.html	(from https://www.ipcuk.events/conference/climate-change)
16:16:11	25941/25941	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:09%20GMT	https://www.ipcuk.events/node/346	/var/www/html/www.ipcuk.events/node/346/index.html	(from https://www.ipcuk.events/presentation/Permaculture-Inspiring-Climate-Change-Adaptation-Book)
16:16:12	22853/22853	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:10%20GMT	https://www.ipcuk.events/profile/Gil-Penha-Lopes	/var/www/html/www.ipcuk.events/profile/Gil-Penha-Lopes/index.html	(from https://www.ipcuk.events/presentation/Permaculture-Inspiring-Climate-Change-Adaptation-Book)
16:16:13	27072/27072	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:11%20GMT	https://www.ipcuk.events/node/294	/var/www/html/www.ipcuk.events/node/294/index.html	(from https://www.ipcuk.events/presentation/Cool-Communities-Ecovillages-Change-Atmosphere)
16:16:14	24419/24419	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:12%20GMT	https://www.ipcuk.events/profile/Albert-Bates	/var/www/html/www.ipcuk.events/profile/Albert-Bates/index.html	(from https://www.ipcuk.events/presentation/Cool-Communities-Ecovillages-Change-Atmosphere)
16:16:14	19121/19121	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:13%20GMT	https://www.ipcuk.events/file/51	/var/www/html/www.ipcuk.events/file/51/index.html	(from https://www.ipcuk.events/presentation/Cool-Communities-Ecovillages-Change-Atmosphere)
16:16:15	255250/255250	---M--	200	added ('OK')	image/jpeg	etag:%2254ea31d4-3e512%22	https://www.ipcuk.events/sites/default/files/2lasterranas147.jpg	/var/www/html/www.ipcuk.events/sites/default/files/2lasterranas147/index.jpg	(from https://www.ipcuk.events/presentation/Cool-Communities-Ecovillages-Change-Atmosphere)
16:16:17	26881/26881	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:15%20GMT	https://www.ipcuk.events/node/293	/var/www/html/www.ipcuk.events/node/293/index.html	(from https://www.ipcuk.events/presentation/Climate-change-adaptation-tools-smallholder-coffee-farmers)
16:16:18	23095/23095	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:16%20GMT	https://www.ipcuk.events/profile/Peter-Baker	/var/www/html/www.ipcuk.events/profile/Peter-Baker/index.html	(from https://www.ipcuk.events/presentation/Climate-change-adaptation-tools-smallholder-coffee-farmers)
16:16:19	25923/25923	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2002%20Mar%202022%2016:16:17%20GMT	https://www.ipcuk.events/taxonomy/term/33/feed	/var/www/html/www.ipcuk.events/taxonomy/term/33/feed/index.html	(from https://www.ipcuk.events/conference/community-building)
16:16:21	28587/28587	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:18%20GMT	https://www.ipcuk.events/taxonomy/term/33	/var/www/html/www.ipcuk.events/taxonomy/term/33/index.html	(from https://www.ipcuk.events/conference/community-building)
16:16:21	29037/29037	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:19%20GMT	https://www.ipcuk.events/node/298	/var/www/html/www.ipcuk.events/node/298/index.html	(from https://www.ipcuk.events/presentation/Quaker-meets-Permaculture)
16:16:21	22899/22899	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:20%20GMT	https://www.ipcuk.events/profile/Laurie-Michaelis	/var/www/html/www.ipcuk.events/profile/Laurie-Michaelis/index.html	(from https://www.ipcuk.events/presentation/Quaker-meets-Permaculture)
16:16:23	24669/24669	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:21%20GMT	https://www.ipcuk.events/profile/Ed-Tyler	/var/www/html/www.ipcuk.events/profile/Ed-Tyler/index.html	(from https://www.ipcuk.events/presentation/Quaker-meets-Permaculture)
16:16:23	19118/19118	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:22%20GMT	https://www.ipcuk.events/file/103	/var/www/html/www.ipcuk.events/file/103/index.html	(from https://www.ipcuk.events/presentation/Quaker-meets-Permaculture)
16:16:26	608844/608844	---M--	200	added ('OK')	image/jpeg	etag:%2255a39895-94a4c%22	https://www.ipcuk.events/sites/default/files/Edward%20Tyler.jpg	/var/www/html/www.ipcuk.events/sites/default/files/Edward%20Tyler/index.jpg	(from https://www.ipcuk.events/presentation/Quaker-meets-Permaculture)
16:16:26	26033/26033	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:24%20GMT	https://www.ipcuk.events/conference/location	/var/www/html/www.ipcuk.events/conference/location/index.html	(from https://www.ipcuk.events/presentation/Quaker-meets-Permaculture)
16:16:27	25805/25805	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:25%20GMT	https://www.ipcuk.events/node/297	/var/www/html/www.ipcuk.events/node/297/index.html	(from https://www.ipcuk.events/presentation/Empowering-Transformational-Cooperation-with-Sociocracy-3.0)
16:16:28	22967/22967	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:26%20GMT	https://www.ipcuk.events/James-Priest	/var/www/html/www.ipcuk.events/James-Priest/index.html	(from https://www.ipcuk.events/presentation/Empowering-Transformational-Cooperation-with-Sociocracy-3.0)
16:16:29	25107/25107	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:27%20GMT	https://www.ipcuk.events/node/296	/var/www/html/www.ipcuk.events/node/296/index.html	(from https://www.ipcuk.events/presentation/Intricacy-of-Social-and-Organisational-Design)
16:16:29	22857/22857	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:28%20GMT	https://www.ipcuk.events/profile/Katy-Fox	/var/www/html/www.ipcuk.events/profile/Katy-Fox/index.html	(from https://www.ipcuk.events/presentation/Intricacy-of-Social-and-Organisational-Design)
16:16:30	6865/6865	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2002%20Mar%202022%2016:16:29%20GMT	https://www.ipcuk.events/taxonomy/term/34/feed	/var/www/html/www.ipcuk.events/taxonomy/term/34/feed/index.html	(from https://www.ipcuk.events/conference/community-energy)
16:16:32	23059/23059	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:16:30%20GMT	https://www.ipcuk.events/taxonomy/term/34	/var/www/html/www.ipcuk.events/taxonomy/term/34/index.html	(from https://www.ipcuk.events/conference/community-energy)
